version,section,function,length,matching
us,.code,func_806D2378,36,yes
us,.code,func_806E5C74,236,yes
us,.code,func_806E6368,80,yes
us,.code,func_8069DF58,192,yes
us,.code,func_80650A04,108,yes
us,.code,func_8070FA58,488,no
us,.code,func_807065F8,940,no
us,.code,func_806C7B50,92,yes
us,.code,func_8072AB74,1968,no
us,.code,func_8067B298,8,yes
us,.code,func_806F3950,44,yes
us,.code,func_806C9E70,48,yes
us,.code,func_80651C2C,1312,no
us,.code,func_80675AFC,372,yes
us,.code,func_80711F90,804,no
us,.code,func_806C2B2C,592,no
us,.code,func_806595F0,16,yes
us,.code,func_806491F4,464,no
us,.code,func_806D9820,260,yes
us,.code,func_80731654,304,no
us,.code,func_8066461C,80,yes
us,.code,func_8063CADC,100,yes
us,.code,func_806FFB2C,216,no
us,.code,func_806F1380,72,yes
us,.code,func_80716FB4,332,no
us,.code,func_80685020,176,yes
us,.code,func_80673FDC,164,no
us,.code,func_8067B42C,32,yes
us,.code,func_8070AF24,312,no
us,.code,func_806D59E4,352,yes
us,.code,func_8063C6D8,172,yes
us,.code,func_805FB944,792,no
us,.code,func_80665564,1352,no
us,.code,func_806F0700,204,yes
us,.code,func_80703850,608,no
us,.code,func_80601848,68,yes
us,.code,loadExits,136,yes
us,.code,func_8073876C,1076,no
us,.code,func_8066B924,208,yes
us,.code,func_806FBD5C,336,no
us,.code,func_806FF75C,976,no
us,.code,func_806616A0,512,no
us,.code,func_806EC800,196,yes
us,.code,func_8067C69C,32,yes
us,.code,func_806CFECC,40,yes
us,.code,func_80704484,1244,no
us,.code,func_805FF000,24,yes
us,.code,func_8073BDC4,144,no
us,.code,func_80629174,24,yes
us,.code,func_806B8898,32,yes
us,.code,func_80688584,180,yes
us,.code,func_80652594,332,no
us,.code,func_80711BD0,960,no
us,.code,func_80732354,72,yes
version,section,function,length,matching
us,.code,func_80028C18,8,yes
us,.code,func_8002A36C,252,yes
us,.code,func_8003264C,736,no
us,.code,func_8002AB80,340,no
us,.code,func_8003292C,1572,no
us,.code,func_80025B64,432,no
us,.code,func_80026250,64,yes
us,.code,func_800270E0,1292,no
us,.code,func_80031980,220,no
us,.code,func_80026B28,644,no
us,.code,func_8002AD50,120,no
us,.code,func_8002C584,176,yes
us,.code,func_8002ECE8,304,no
us,.code,func_80030258,232,no
us,.code,func_80027E60,212,yes
us,.code,func_8002EF68,796,no
us,.code,func_800297A8,16,yes
us,.code,func_8002E420,1176,no
us,.code,func_80025D44,72,yes
us,.code,func_800291CC,1500,no
us,.code,func_80030250,8,yes
us,.code,func_80026290,24,yes
us,.code,func_8002AB28,88,yes
us,.code,func_80024BFC,180,yes
us,.code,func_8002D520,716,no
us,.code,func_80026874,692,no
us,.code,func_80024EF0,956,no
us,.code,func_80026DAC,636,no
us,.code,func_80028C20,284,yes
us,.code,func_8002F980,520,no
us,.code,func_80032550,252,yes
us,.code,func_8002D8AC,816,no
us,.code,func_80025FB4,524,no
us,.code,func_8002FC1C,284,yes
us,.code,func_80024154,148,yes
us,.code,func_800322D0,52,yes
us,.code,func_80029EF8,400,yes
us,.code,func_80025E04,432,yes
us,.code,func_8002AA98,144,yes
us,.code,func_8002B708,2496,no
us,.code,func_800241E8,60,yes
us,.code,func_80027F34,12,yes
us,.code,func_8002F6C8,148,yes
us,.code,func_80026684,108,yes
us,.code,func_800317E8,408,no
us,.code,func_80027E10,80,yes
us,.code,func_8002DEE8,192,yes
us,.code,func_8002FE08,180,yes
us,.code,func_8002A638,1120,no
us,.code,func_8002F8EC,148,yes
us,.code,func_8002A468,464,yes
us,.code,func_8002CFA4,1404,no
us,.code,func_8002C634,744,no
us,.code,func_8002CB18,1164,no
us,.code,func_8002FB88,148,no
us,.code,func_800266F0,276,yes
us,.code,func_8003155C,652,no
us,.code,func_800275FC,316,no
us,.code,func_80024CB0,576,no
us,.code,func_8002907C,152,yes
us,.code,func_800261C0,144,yes
us,.code,func_8002DBDC,780,no
us,.code,func_80026804,112,yes
us,.code,func_80030A90,388,no
us,.code,func_80025AE0,8,yes
us,.code,func_8002ADC8,2368,no
us,.code,func_8002F284,1092,no
us,.code,func_80028D3C,364,no
us,.code,func_800252AC,2100,no
us,.code,func_80030340,1364,no
us,.code,func_80027738,208,yes
us,.code,func_80031B08,1308,no
us,.code,func_800275EC,16,yes
us,.code,func_80029AAC,264,yes
us,.code,func_80024000,188,yes
us,.code,func_800244EC,668,no
us,.code,func_8002FEBC,916,no
us,.code,func_80025D8C,120,yes
us,.code,func_8002C91C,508,no
us,.code,func_80027028,184,yes
us,.code,func_80027FAC,1820,no
us,.code,func_80025AF0,116,yes
us,.code,func_800240BC,152,yes
us,.code,func_80032304,456,no
us,.code,func_80029D30,456,yes
us,.code,func_80027DEC,32,yes
us,.code,func_8002E8B8,1072,no
us,.code,func_800324CC,124,yes
us,.code,func_80032024,684,no
us,.code,func_80029BB4,380,no
us,.code,func_8002ACD4,124,no
us,.code,func_8002C0C8,1212,no
us,.code,func_80027808,384,no
us,.code,func_8002D7EC,192,yes
us,.code,func_80024788,1140,no
us,.code,func_80028EA8,468,yes
us,.code,func_8002FD38,208,yes
us,.code,func_80025D14,48,yes
us,.code,func_80030894,508,no
us,.code,func_80027988,1124,no
us,.code,func_80031A5C,172,no
us,.code,func_80028834,996,yes
us,.code,func_80024224,500,no
us,.code,func_8002EE18,336,yes
us,.code,func_8002F75C,400,no
us,.code,func_8002DFA8,1144,no
us,.code,func_8002A088,740,no
us,.code,func_800286C8,364,no
us,.code,func_80029114,184,yes
us,.code,func_80027F40,108,yes
us,.code,func_800262A8,988,no
us,.code,func_800297B8,756,no
us,.code,func_80024418,212,yes
us,.code,func_80030C14,2376,no
version,section,function,length,matching
us,.code,func_800245B0,316,no
us,.code,func_8002698C,60,yes
us,.code,func_80025654,320,no
us,.code,func_80025B48,416,no
us,.code,func_800253C8,60,yes
us,.code,func_80025CE8,668,no
us,.code,func_80026E20,336,no
us,.code,func_80024254,168,no
us,.code,func_80025FFC,152,yes
us,.code,func_80026BD8,360,no
us,.code,func_800246EC,748,no
us,.code,func_80025608,76,yes
us,.code,func_80024CA4,1472,no
us,.code,func_80026B0C,204,yes
us,.code,func_8002452C,132,yes
us,.code,func_80025794,948,no
us,.code,func_800242FC,204,yes
us,.code,func_80025264,276,no
us,.code,func_800243C8,212,no
us,.code,func_80024000,500,no
us,.code,func_80025404,516,no
us,.code,func_80026D40,224,yes
us,.code,func_800268C0,28,yes
us,.code,func_80026094,2092,no
us,.code,func_800269C8,324,yes
us,.code,func_800249D8,716,no
us,.code,func_800241F4,96,yes
us,.code,func_80025378,80,no
us,.code,func_80025F84,120,no
us,.code,func_800268DC,176,yes
us,.code,func_8002449C,144,yes
version,section,function,length,matching
us,.code,func_8002430C,1116,no
us,.code,func_80024B00,888,no
us,.code,func_80024768,296,yes
us,.code,func_80024E78,344,no
us,.code,func_80024914,492,yes
us,.code,func_80027E04,228,no
us,.code,func_80024254,184,yes
us,.code,func_80027778,1404,no
us,.code,func_80026DA8,2512,no
us,.code,func_8002835C,912,no
us,.code,func_800286EC,1188,no
us,.code,func_800241A0,180,yes
us,.code,func_800253C0,4656,no
us,.code,func_80027CF4,172,yes
us,.code,func_80026C54,340,yes
us,.code,func_80027EE8,468,no
us,.code,func_800280BC,672,no
us,.code,func_80024000,220,yes
us,.code,func_800240DC,196,yes
us,.code,func_80027DA0,100,no
us,.code,func_800265F0,1404,no
us,.code,func_80026B6C,232,yes
us,.code,func_8002538C,52,yes
us,.code,func_80024FD0,956,no
us,.code,func_80024890,132,yes
version,section,function,length,matching
us,.code,func_800274C0,488,yes
us,.code,func_8002D2C0,120,yes
us,.code,func_8002DD70,48,yes
us,.code,func_80027AF8,56,yes
us,.code,func_8002CAC8,292,no
us,.code,func_800282D8,252,no
us,.code,func_800294A8,740,no
us,.code,func_80024634,92,yes
us,.code,func_8002D40C,148,yes
us,.code,func_8002578C,24,yes
us,.code,func_8002F420,112,yes
us,.code,func_8002DF38,656,no
us,.code,func_8002E960,76,no
us,.code,func_8002B6C8,44,yes
us,.code,func_80026B20,392,no
us,.code,func_8002B6F4,120,yes
us,.code,func_8002DE78,192,no
us,.code,func_8002D338,40,yes
us,.code,func_80027710,368,no
us,.code,func_80024690,4320,no
us,.code,func_8002A7F8,1652,no
us,.code,castleCarRaceSetup,76,yes
us,.code,func_80027BD0,144,no
us,.code,func_8002DC24,204,yes
us,.code,func_8002D72C,40,yes
us,.code,func_80026F04,1468,no
us,.code,func_80029F88,248,no
us,.code,func_80026EE4,32,yes
us,.code,func_8002AE6C,48,yes
us,.code,func_8002F490,756,no
us,.code,func_8002D360,172,no
us,.code,func_80026354,1996,no
us,.code,func_80027C60,136,yes
us,.code,func_8002F0AC,468,no
us,.code,func_8002DDA0,216,no
us,.code,func_8002D224,156,yes
us,.code,func_8002DB90,148,yes
us,.code,func_80028E20,564,no
us,.code,func_80027CE8,1024,no
us,.code,func_8002E1C8,256,yes
us,.code,sealRaceSetup,32,yes
us,.code,func_8002ECD4,48,yes
us,.code,func_8002F280,132,yes
us,.code,func_8002E2C8,412,no
us,.code,func_8002E9AC,76,no
us,.code,func_8002BBD0,92,yes
us,.code,func_8002D0B0,76,yes
us,.code,func_80026D2C,440,yes
us,.code,func_800283D4,108,yes
us,.code,func_8002F304,104,yes
us,.code,func_80027B30,160,yes
us,.code,func_8002BDDC,268,no
us,.code,func_8002F90C,68,yes
us,.code,func_800292B0,32,yes
us,.code,func_80026004,76,yes
us,.code,func_80029054,604,no
us,.code,func_8002978C,2044,no
us,.code,func_8002CFF0,116,yes
us,.code,func_800292D0,440,no
us,.code,func_80025FDC,40,yes
us,.code,setupRaceOnMapLoad,204,yes
us,.code,func_800280E8,496,no
us,.code,func_8002BCD4,264,no
us,.code,func_8002E464,32,yes
us,.code,func_8002A0AC,1444,no
us,.code,func_8002A080,44,yes
us,.code,func_800276B0,96,yes
us,.code,func_80024000,1588,no
us,.code,func_8002597C,1312,no
us,.code,func_80026CA8,132,yes
us,.code,func_8002F36C,180,yes
us,.code,func_8002D0FC,76,yes
us,.code,func_8002B180,920,no
us,.code,func_8002B610,184,yes
us,.code,func_8002C63C,304,no
us,.code,func_80026050,72,yes
us,.code,func_800261E0,372,yes
us,.code,func_8002DCF0,128,yes
us,.code,func_80027880,160,no
us,.code,func_80025770,28,yes
us,.code,func_8002F950,448,no
us,.code,func_8002CBEC,1028,no
us,.code,func_8002B76C,504,no
us,.code,func_80028AD0,848,no
us,.code,func_8002AE9C,740,no
us,.code,func_8002F04C,96,no
us,.code,func_8002E8EC,112,yes
us,.code,func_8002BEE8,612,no
us,.code,func_8002B518,248,yes
us,.code,func_8002F784,392,no
us,.code,func_8002E9F8,528,no
us,.code,func_8002EDD4,632,yes
us,.code,func_8002D148,220,no
us,.code,func_8002D754,36,yes
us,.code,func_8002B964,620,no
us,.code,func_80026098,328,no
us,.code,func_80028440,1680,no
us,.code,func_8002D524,520,no
us,.code,func_8002ED04,208,yes
us,.code,func_8002BC2C,132,yes
us,.code,func_8002E484,448,yes
us,.code,func_80025E9C,320,no
us,.code,func_80027920,472,no
us,.code,initializeCastleCarRace,424,no
us,.code,func_8002C14C,412,no
us,.code,func_8002C76C,860,no
us,.code,func_8002DA68,296,yes
us,.code,func_800257A4,472,no
us,.code,func_8002C2E8,852,no
us,.code,func_8002BCB0,36,yes
us,.code,func_8002D778,752,no
us,.code,func_8002E644,680,no
us,.code,func_8002D4A0,132,yes
version,section,function,length,matching
us,.code,func_8002AED8,2632,no
us,.code,func_80027308,52,yes
us,.code,func_8002BF98,2388,no
us,.code,func_8002563C,136,yes
us,.code,func_8002881C,1568,no
us,.code,func_800264E0,224,yes
us,.code,func_80024E38,1128,no
us,.code,func_80024D8C,172,no
us,.code,func_8002BE44,340,no
us,.code,func_8002D7E8,112,yes
us,.code,func_800240F0,104,yes
us,.code,func_800256C4,72,yes
us,.code,func_8002D2F0,1032,no
us,.code,func_800277F8,1820,no
us,.code,func_800284C0,392,yes
us,.code,func_80026CF0,1220,no
us,.code,func_80028648,468,no
us,.code,func_80025480,48,yes
us,.code,func_800271B4,340,yes
us,.code,func_8002CC08,1032,no
us,.code,func_80024D3C,80,no
us,.code,func_8002B920,1316,no
us,.code,func_80024158,3044,no
us,.code,func_8002A398,1804,no
us,.code,func_8002AAA4,620,no
us,.code,func_80028E3C,1320,no
us,.code,func_800261B8,808,no
us,.code,func_80029B9C,696,no
us,.code,func_80029364,2104,no
us,.code,func_8002733C,356,no
us,.code,func_80024000,240,no
us,.code,func_8002AD10,456,no
us,.code,func_8002C8EC,796,yes
us,.code,func_800265C0,200,yes
us,.code,func_8002D010,736,no
us,.code,func_8002570C,2732,no
us,.code,func_80026940,944,no
us,.code,func_800253E4,156,yes
us,.code,func_800274A0,168,yes
us,.code,func_80029E54,444,no
us,.code,func_80026690,688,no
us,.code,func_800254B0,396,no
us,.code,func_8002D6F8,240,yes
us,.code,func_800252A0,324,no
us,.code,func_80027F14,1452,no
us,.code,func_8002A010,904,no
us,.code,func_80027548,688,no
version,section,function,length,matching
us,.code,func_8002658C,744,no
us,.code,func_800255C4,528,no
us,.code,func_80027118,552,no
us,.code,func_800247F4,900,no
us,.code,func_80024C88,672,no
us,.code,func_800288A8,500,no
us,.code,func_8002904C,196,no
us,.code,func_80027340,264,yes
us,.code,func_80029110,8,yes
us,.code,func_80026874,144,no
us,.code,func_80025DB8,388,yes
us,.code,func_80024578,64,yes
us,.code,func_80025F8C,144,yes
us,.code,func_80025F3C,80,yes
us,.code,func_80025A3C,148,no
us,.code,func_80025500,196,yes
us,.code,func_80026530,92,yes
us,.code,func_80024154,296,no
us,.code,func_80028840,104,yes
us,.code,func_80026410,92,yes
us,.code,func_80026B78,292,no
us,.code,func_800296DC,276,no
us,.code,func_80026E0C,452,yes
us,.code,func_80026C9C,368,no
us,.code,func_80028EE8,356,no
us,.code,func_80026298,40,yes
us,.code,func_80024518,96,yes
us,.code,func_80029118,1476,no
us,.code,func_80027DC0,864,no
us,.code,func_80028DE8,256,no
us,.code,func_80028120,1824,no
us,.code,func_80026904,344,yes
us,.code,func_80025AD0,588,no
us,.code,func_8002427C,528,no
us,.code,func_800245B8,572,yes
us,.code,func_80026338,216,yes
us,.code,func_8002601C,636,no
us,.code,func_80024000,156,no
us,.code,func_80024F28,580,yes
us,.code,func_80028A9C,844,no
us,.code,func_8002516C,916,no
us,.code,func_80026A5C,284,yes
us,.code,func_80024B78,272,yes
us,.code,func_80025D1C,156,yes
us,.code,func_800262C0,120,yes
us,.code,func_8002646C,196,yes
us,.code,func_80026FD0,100,yes
us,.code,func_800257D4,220,no
us,.code,func_80027448,2424,no
us,.code,func_8002448C,140,yes
us,.code,func_80027034,88,yes
us,.code,func_800258B0,396,yes
us,.code,func_8002708C,140,yes
us,.code,func_800240EC,104,yes
us,.code,func_8002409C,80,yes
version,section,function,length,matching
us,.code,func_80030C70,124,yes
us,.code,func_80024764,84,yes
us,.code,func_8002451C,296,yes
us,.code,arcade_nintendo_coin_update,316,yes
us,.code,func_8002B390,1292,no
us,.code,func_80029ACC,516,yes
us,.code,arcade_pie_update,360,yes
us,.code,func_8002AF2C,120,yes
us,.code,func_80030FEC,500,yes
us,.code,arcade_75m_setup,1792,yes
us,.code,func_8002E3D4,780,no
us,.code,func_800252D8,452,yes
us,.code,func_8002F82C,1532,no
us,.code,arcade_100m_setup,1460,yes
us,.code,arcade_25m_setup,1328,yes
us,.code,func_80030CEC,708,no
us,.code,arcade_help_text_update,356,yes
us,.code,func_8002628C,352,yes
us,.code,func_800244E4,36,yes
us,.code,func_80024320,236,yes
us,.code,func_80029CD0,556,yes
us,.code,func_800319D4,2124,no
us,.code,func_800263EC,300,yes
us,.code,func_80027A38,1108,no
us,.code,func_800255A8,76,yes
us,.code,func_80029968,356,yes
us,.code,func_80024508,20,yes
us,.code,func_8002419C,388,yes
us,.code,func_800268AC,1608,no
us,.code,func_800246EC,120,yes
us,.code,arcade_pauline_bottom_update,268,yes
us,.code,arcade_bonus_item_update,260,yes
us,.code,func_800247B8,56,yes
us,.code,func_8002AFA4,796,yes
us,.code,func_80024E84,852,yes
us,.code,func_8002AC54,728,yes
us,.code,arcade_rivet_update,388,yes
us,.code,func_8002440C,216,yes
us,.code,func_800247F0,56,yes
us,.code,arcade_get_object_type_count,104,yes
us,.code,func_800259D0,568,yes
us,.code,__arcade_abs_w,24,yes
us,.code,arcade_dk_50m_update,460,yes
us,.code,func_8002A390,120,yes
us,.code,func_8002B89C,4924,no
us,.code,arcade_dk_title_update,692,yes
us,.code,func_80027E8C,128,yes
us,.code,func_8002D6FC,2652,no
us,.code,func_8002A264,300,yes
us,.code,func_800251D8,104,yes
us,.code,func_800311E0,472,no
us,.code,func_80024CF8,152,yes
us,.code,func_80030734,332,yes
us,.code,func_80025C08,1096,yes
us,.code,func_8002B2C0,184,yes
us,.code,func_8002CBD8,396,yes
us,.code,func_80026EF4,1516,no
us,.code,func_80025240,100,yes
us,.code,func_80029EFC,872,yes
us,.code,func_80024000,412,yes
us,.code,func_8002EEB8,2420,no
us,.code,func_800257D8,392,yes
us,.code,func_80024C34,196,yes
us,.code,func_80024644,48,yes
us,.code,func_800255F4,484,yes
us,.code,func_80025960,112,yes
us,.code,arcade_barrel_stack_update,60,yes
us,.code,func_80026518,360,yes
us,.code,func_80026050,572,yes
us,.code,func_80024A50,180,no
us,.code,func_800274E0,264,yes
us,.code,func_8002E158,636,no
us,.code,arcade_pulley_update,196,yes
us,.code,func_8002549C,268,yes
us,.code,func_80026680,556,yes
us,.code,func_80030A04,260,no
us,.code,func_8002A734,752,yes
us,.code,func_800252A4,52,yes
us,.code,func_80024828,56,yes
us,.code,func_80024D90,244,yes
us,.code,func_800275E8,1104,no
us,.code,arcade_50m_setup,2168,yes
us,.code,func_8003159C,940,yes
us,.code,func_8002CD64,2456,no
us,.code,func_8002AA24,560,yes
us,.code,func_8002FE28,540,no
us,.code,arcade_add_points_to_score,84,yes
us,.code,arcade_hammer_update,892,yes
us,.code,func_8002A474,704,yes
us,.code,arcade_pauline_top_update,180,yes
us,.code,func_80024940,272,no
us,.code,func_80031948,140,yes
us,.code,func_8002A408,108,yes
us,.code,func_800313B8,484,yes
us,.code,func_80024B04,304,no
us,.code,arcade_points_text_update,164,yes
us,.code,func_80024860,120,yes
us,.code,func_800246C8,36,yes
version,section,function,length,matching
us,.code,func_800274C0,80,yes
us,.code,func_80025B70,72,yes
us,.code,func_80029F7C,728,no
us,.code,func_80025FC4,280,yes
us,.code,func_8002A8F0,84,yes
us,.code,func_8002ABDC,432,no
us,.code,func_8002976C,280,no
us,.code,func_80025904,348,no
us,.code,func_8002466C,564,yes
us,.code,func_80025A60,272,no
us,.code,func_80028FC0,164,no
us,.code,func_8002AEC8,52,yes
us,.code,func_80026D48,128,no
us,.code,func_80029AF8,152,yes
us,.code,func_80024390,120,yes
us,.code,func_800298C8,100,yes
us,.code,func_80024A4C,64,yes
us,.code,func_800292C4,396,no
us,.code,func_8002A374,444,no
us,.code,func_80027728,1216,no
us,.code,func_80029C1C,496,no
us,.code,func_80024408,564,no
us,.code,func_80028BD0,108,yes
us,.code,func_80029E0C,368,no
us,.code,func_80026A3C,116,yes
us,.code,func_80028CF8,268,no
us,.code,func_80025C40,96,yes
us,.code,func_80028E88,312,no
us,.code,func_80029064,328,no
us,.code,func_8002A2DC,152,no
us,.code,func_80024A8C,516,no
us,.code,func_80028C3C,188,yes
us,.code,func_80027510,228,yes
us,.code,func_80025368,240,yes
us,.code,func_800260DC,572,no
us,.code,func_8002419C,500,no
us,.code,func_80027D64,348,no
us,.code,func_80027108,264,yes
us,.code,func_8002A530,332,no
us,.code,func_80026FE0,48,yes
us,.code,func_8002AD8C,116,yes
us,.code,func_80024F64,56,yes
us,.code,func_8002992C,96,yes
us,.code,func_800250A0,200,yes
us,.code,func_80027410,108,yes
us,.code,func_80027060,168,yes
us,.code,func_800254B8,284,no
us,.code,func_8002463C,48,yes
us,.code,func_800291AC,88,yes
us,.code,func_80027480,64,yes
us,.code,func_80026318,1828,no
us,.code,func_80028E04,132,no
us,.code,func_8002998C,364,no
us,.code,func_80028544,152,yes
us,.code,func_80025F48,124,no
us,.code,func_80028340,172,yes
us,.code,func_80028B54,124,no
us,.code,func_8002A944,48,yes
us,.code,func_80025BB8,136,yes
us,.code,func_8002A6C0,152,yes
us,.code,func_80025168,512,no
us,.code,func_800285DC,88,yes
us,.code,func_8002A67C,68,yes
us,.code,func_8002A758,408,no
us,.code,func_8002A2AC,48,yes
us,.code,func_80029884,68,yes
us,.code,func_80024E70,180,no
us,.code,func_800286D0,640,no
us,.code,func_800289EC,360,no
us,.code,func_80024000,412,no
us,.code,func_8002A974,352,yes
us,.code,func_800275F4,308,no
us,.code,func_8002AE00,148,no
us,.code,func_80027010,72,yes
us,.code,func_80024F9C,260,no
us,.code,func_8002A254,88,yes
us,.code,func_80029450,156,no
us,.code,func_80029B90,140,yes
us,.code,func_80026CEC,92,no
us,.code,func_80026AB0,500,no
us,.code,func_800248A0,72,yes
us,.code,func_8002AAD4,264,no
us,.code,func_80027EC0,1152,no
us,.code,func_800283EC,344,no
us,.code,func_80026DC8,536,no
us,.code,func_80027BE8,380,no
us,.code,func_80027210,64,yes
us,.code,func_80029640,300,no
us,.code,func_80027250,224,no
us,.code,func_80024C90,184,yes
us,.code,func_8002AEFC,404,no
us,.code,func_80028950,156,no
us,.code,func_80024D48,296,yes
us,.code,func_80025CB0,664,no
us,.code,func_80028634,156,no
us,.code,func_800294EC,340,no
us,.code,func_80027380,72,yes
us,.code,func_800273C8,72,yes
us,.code,func_80026CA4,72,yes
us,.code,func_800255D4,300,yes
us,.code,func_80027330,80,yes
us,.code,func_80025CA0,16,yes
us,.code,func_80025700,516,no
us,.code,func_80029204,192,yes
us,.code,func_800248E8,356,no
us,.code,func_80024F24,64,no
us,.code,func_8002AE94,52,yes
us,.code,func_80025460,88,yes
version,section,function,length,matching
us,.code,func_8002920C,160,yes
us,.code,func_80033AF0,7276,no
us,.code,func_80033A80,112,yes
us,.code,func_80028478,520,no
us,.code,func_80029140,204,yes
us,.code,func_8002C748,132,yes
us,.code,func_800254D0,8864,no
us,.code,func_8003340C,152,yes
us,.code,func_8002531C,72,yes
us,.code,func_80024EAC,252,yes
us,.code,func_80024300,524,no
us,.code,func_8002C5F4,340,yes
us,.code,func_80027A30,376,yes
us,.code,func_80030C30,288,yes
us,.code,func_8002E82C,396,yes
us,.code,func_80030D50,264,yes
us,.code,func_8002FEC0,180,yes
us,.code,func_8002DCE0,156,yes
us,.code,func_8002A5CC,748,yes
us,.code,func_80024568,2372,no
us,.code,func_80028878,2140,no
us,.code,func_8002E9B8,92,yes
us,.code,func_8002FC98,352,no
us,.code,func_8002DD7C,136,yes
us,.code,func_8003392C,172,yes
us,.code,func_8002EA7C,1668,no
us,.code,func_8002DC60,128,yes
us,.code,func_80031AA0,4200,no
us,.code,func_8002C520,212,yes
us,.code,func_8002FDF8,200,yes
us,.code,func_80030888,140,yes
us,.code,func_8002EA14,104,yes
us,.code,func_8002C964,2252,no
us,.code,func_80028458,32,yes
us,.code,func_8002FF74,2324,no
us,.code,func_8002450C,24,yes
us,.code,func_800251A0,380,yes
us,.code,func_800292B0,272,yes
us,.code,func_80024FA8,504,yes
us,.code,func_8002A8B8,116,yes
us,.code,func_80030AE0,336,yes
us,.code,func_80025364,72,yes
us,.code,func_800336C0,196,yes
us,.code,func_8002FC48,80,yes
us,.code,func_80028818,8,yes
us,.code,func_80030EC4,3036,no
us,.code,func_800253AC,292,no
us,.code,func_80032B08,1480,no
us,.code,func_80029468,3544,no
us,.code,func_80027840,180,no
us,.code,func_800290D4,108,yes
us,.code,func_800334A4,540,no
us,.code,func_80024000,316,no
us,.code,func_8002D230,2608,no
us,.code,func_80027950,224,yes
us,.code,func_80030920,448,no
us,.code,func_8002A92C,7156,no
us,.code,func_80028820,88,yes
us,.code,func_80030E58,108,yes
us,.code,func_8002FB7C,204,yes
us,.code,func_8002A41C,320,yes
us,.code,func_800278F4,92,yes
us,.code,func_80024524,68,yes
us,.code,func_8002E7A0,140,yes
us,.code,func_8002A240,476,no
us,.code,func_800330D0,828,no
us,.code,func_8002A55C,112,yes
us,.code,func_800293C0,168,yes
us,.code,func_8002C8B4,176,yes
us,.code,func_80027BA8,2224,no
us,.code,func_8002C7CC,232,yes
us,.code,func_800339D8,168,yes
us,.code,func_8003575C,328,yes
us,.code,func_800286B8,352,no
us,.code,func_8002413C,452,no
us,.code,func_8002DE04,2460,no
us,.code,func_8002F100,2684,no
us,.code,func_80033784,424,no
us,.code,func_80028680,56,yes
us,.code,func_80027770,200,yes
version,section,function,length,matching
us,boot,func_80005A70,12,yes
us,boot,func_800058BC,92,no
us,boot,osDestroyThread,260,yes
us,boot,guSprite2DInit,80,no
us,boot,func_8000102C,144,yes
us,boot,osRecvMesg,312,yes
us,boot,osGetThreadId,24,yes
us,boot,osCreateViManager,384,no
us,boot,func_80002F18,60,no
us,boot,func_80002750,52,yes
us,boot,__osContDataCrc,160,no
us,boot,func_80002ECC,76,no
us,boot,__osSetCompare,16,yes
us,boot,guMtxL2F,180,yes
us,boot,__osPiCreateAccessQueue,80,yes
us,boot,func_800005A8,984,no
us,boot,func_80007360,100,yes
us,boot,__osDispatchThread,396,yes
us,boot,guTranslate,84,yes
us,boot,func_80000D8C,188,yes
us,boot,__osAiDeviceBusy,48,yes
us,boot,osEepromLongRead,140,yes
us,boot,func_80001700,1012,no
us,boot,func_80002790,152,no
us,boot,func_800022D4,288,yes
us,boot,func_80002724,44,yes
us,boot,__osPackRamWriteDataSafe,128,no
us,boot,func_80005948,96,no
us,boot,func_80005818,60,no
us,boot,osDpGetStatus,12,yes
us,boot,osEPiRawReadIo,352,no
us,boot,__osEepStatus,428,no
us,boot,guLookAtHiliteF,1848,no
us,boot,osMotorStartStop,360,no
us,boot,osViGetCurrentFramebuffer,64,yes
us,boot,__osDevMgrMain,1168,no
us,boot,guAlign,80,no
us,boot,__osExceptionPreamble,16,yes
us,boot,__osSpSetStatus,12,yes
us,boot,func_80002D60,132,no
us,boot,func_800075CC,28,no
us,boot,func_800010C0,1600,yes
us,boot,func_800004F4,180,yes
us,boot,func_800075E8,160,no
us,boot,osSendMesg,332,yes
us,boot,func_8000DB90,288,no
us,boot,sqrtf,16,yes
us,boot,__osPfsGetStatus,208,no
us,boot,__osSetGlobalIntMask,76,yes
us,boot,osUnmapTLBAll,80,yes
us,boot,__osPiGetAccess,68,yes
us,boot,osSetThreadPri,224,yes
us,boot,__osSpGetStatus,12,yes
us,boot,memcpy,288,no
us,boot,func_800024E0,196,yes
us,boot,osMotorInit,348,yes
us,boot,osVirtualToPhysical,124,yes
us,boot,guMtxIdent,48,yes
us,boot,osEepromRead,452,no
us,boot,_MakeMotorData,268,no
us,boot,func_80007754,52,no
us,boot,osYieldThread,76,yes
us,boot,osPiReadIo,64,yes
us,boot,func_80002A64,88,no
us,boot,func_80002ABC,80,no
us,boot,__ull_to_f,28,no
us,boot,osViSwapBuffer,80,yes
us,boot,func_80005918,48,no
us,boot,__osContRamWrite,592,no
us,boot,func_80000980,80,yes
us,boot,osEepromProbe,112,yes
us,boot,osEPiRawStartDma,480,no
us,boot,__osSetTimerIntr,116,yes
us,boot,guOrthoF,340,yes
us,boot,__osSetSR,16,yes
us,boot,osStartThread,336,yes
us,boot,guLookAtHilite,184,yes
us,boot,func_800057B0,44,no
us,boot,osSetIntMask,160,yes
us,boot,func_80007724,24,no
us,boot,osGetCount,16,yes
us,boot,osContInit,368,yes
us,boot,osPiStartDma,268,yes
us,boot,__osSumcalc,116,yes
us,boot,func_80002E98,52,no
